id,time,device_id,application_id,gateway_id,modulation,"spreading factor",bandwidth,snr,rssi,frequency,f_port,f_cnt,latitude,longitude,altitude,"accuracy meters",hdop,satellites,"location provider","user agent","experiment name"
531053521,"2022-07-06 03:41:13.805+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-1.30,-114.00,922000000,1,197,16.102115,108.097582,13.8,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531053592,"2022-07-06 03:41:48.404+00",endnode2,watermeasurement,trungnam,LORA,7,125000,1.50,-113.00,922600000,1,202,16.104783,108.100548,13.5,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531054582,"2022-07-06 03:48:30.711+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-2.20,-103.00,922000000,1,0,16.126865,108.108727,4.3,3.16,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531054615,"2022-07-06 03:48:51.933+00",endnode2,watermeasurement,trungnam,LORA,7,125000,3.00,-113.00,922200000,1,3,16.127277,108.111270,5.6,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531054958,"2022-07-06 03:50:47.364+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-7.30,-121.00,922200000,1,10,16.127912,108.118047,5.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531054988,"2022-07-06 03:50:53.664+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-8.20,-102.00,922400000,1,11,16.127912,108.118047,5.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055066,"2022-07-06 03:51:35.971+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-7.30,-118.00,922000000,1,0,16.127912,108.118260,5.5,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055334,"2022-07-06 03:53:27.648+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-8.20,-103.00,922200000,1,0,16.129129,108.119516,4.1,3.60,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055451,"2022-07-06 03:54:06.366+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-7.30,-123.00,922400000,1,3,16.129138,108.119505,4.4,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055747,"2022-07-06 03:56:03.524+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-1.80,-114.00,922000000,1,4,16.140577,108.119977,-0.6,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055795,"2022-07-06 03:56:31.949+00",endnode2,watermeasurement,trungnam,LORA,7,125000,1.30,-107.00,922400000,1,8,16.143329,108.121361,-4.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055815,"2022-07-06 03:56:38.13+00",endnode2,watermeasurement,trungnam,LORA,7,125000,0.30,-105.00,922600000,1,9,16.143647,108.122017,-5.6,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055933,"2022-07-06 03:57:28.495+00",endnode2,watermeasurement,trungnam,LORA,7,125000,8.00,-93.00,922000000,1,1,16.143405,108.127248,-0.2,3.16,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531055956,"2022-07-06 03:57:43.964+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.30,-99.00,922600000,1,0,16.143009,108.128516,8.6,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056018,"2022-07-06 03:58:04.347+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-5.50,-114.00,922000000,1,3,16.144058,108.129944,20.5,4.17,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056056,"2022-07-06 03:58:24.733+00",endnode2,watermeasurement,trungnam,LORA,7,125000,10.80,-96.00,922200000,1,6,16.142324,108.130275,35.0,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056139,"2022-07-06 03:58:48.469+00",endnode2,watermeasurement,trungnam,LORA,7,125000,5.50,-105.00,922200000,1,2,16.142091,108.132401,50.3,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056340,"2022-07-06 03:59:54.126+00",endnode2,watermeasurement,7276ff002e06029f,LORA,7,125000,-5.80,-99.00,923400000,1,1,16.146778,108.136093,97.7,4.38,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056880,"2022-07-06 04:04:00.513+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-4.80,-119.00,922200000,1,1,16.162228,108.129190,196.5,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531056974,"2022-07-06 04:04:34.181+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-0.80,-114.00,922000000,1,6,16.164975,108.129367,215.7,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070411,"2022-07-06 05:25:29.951+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.00,-98.00,922200000,1,2,16.145119,108.136545,80.0,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070575,"2022-07-06 05:26:21.516+00",endnode2,watermeasurement,7276ff002e06029f,LORA,7,125000,-4.20,-100.00,922600000,1,1,16.142107,108.134884,69.0,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070574,"2022-07-06 05:26:21.516+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.00,-102.00,922600000,1,1,16.142107,108.134884,69.0,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070659,"2022-07-06 05:26:40.962+00",endnode2,watermeasurement,trungnam,LORA,7,125000,6.50,-112.00,922200000,1,2,16.142360,108.131755,46.4,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070815,"2022-07-06 05:27:45.07+00",endnode2,watermeasurement,trungnam,LORA,7,125000,8.80,-100.00,922400000,1,0,16.143106,108.128707,11.3,5.83,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070835,"2022-07-06 05:27:51.24+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.50,-107.00,922600000,1,1,16.143181,108.128208,9.6,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531070913,"2022-07-06 05:28:15.156+00",endnode2,watermeasurement,trungnam,LORA,7,125000,3.80,-110.00,922400000,1,0,16.143297,108.125635,-0.4,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071106,"2022-07-06 05:29:23.444+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-0.50,-113.00,922400000,1,2,16.140489,108.119872,-3.7,3.53,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071335,"2022-07-06 05:30:25.118+00",endnode2,watermeasurement,trungnam,LORA,7,125000,3.50,-107.00,922600000,1,4,16.133237,108.119567,1.1,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071428,"2022-07-06 05:30:46.46+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-1.00,-109.00,922000000,1,7,16.129484,108.119395,1.6,4.89,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071478,"2022-07-06 05:31:07.763+00",endnode2,watermeasurement,trungnam,LORA,7,125000,0.30,-108.00,922200000,1,10,16.128428,108.119344,1.9,3.92,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071522,"2022-07-06 05:31:24.706+00",endnode2,watermeasurement,trungnam,LORA,7,125000,3.50,-110.00,922000000,1,1,16.126919,108.119309,0.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071606,"2022-07-06 05:31:45.106+00",endnode2,watermeasurement,trungnam,LORA,7,125000,9.50,-100.00,922200000,1,4,16.124918,108.120336,2.7,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071633,"2022-07-06 05:31:58.372+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-2.50,-103.00,922600000,1,6,16.123917,108.121006,4.4,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071631,"2022-07-06 05:31:58.372+00",endnode2,watermeasurement,trungnam,LORA,7,125000,8.50,-101.00,922600000,1,6,16.123917,108.121006,4.4,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071632,"2022-07-06 05:31:58.372+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-4.80,-118.00,922600000,1,6,16.123917,108.121006,4.4,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071889,"2022-07-06 05:33:03.255+00",endnode2,watermeasurement,trungnam,LORA,7,125000,10.30,-84.00,922000000,1,6,16.118277,108.124903,-0.5,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531071939,"2022-07-06 05:33:18.97+00",endnode2,watermeasurement,trungnam,LORA,7,125000,9.00,-88.00,922600000,1,0,16.116650,108.125673,-0.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072029,"2022-07-06 05:33:39.346+00",endnode2,watermeasurement,trungnam,LORA,7,125000,10.30,-90.00,922000000,1,3,16.114876,108.126849,-1.5,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072112,"2022-07-06 05:33:59.73+00",endnode2,watermeasurement,trungnam,LORA,7,125000,10.50,-88.00,922200000,1,6,16.113390,108.128062,-1.7,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072141,"2022-07-06 05:34:06.843+00",endnode2,watermeasurement,trungnam,LORA,7,125000,8.80,-104.00,922400000,1,7,16.112803,108.128545,-1.2,3.86,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072174,"2022-07-06 05:34:13.013+00",endnode2,watermeasurement,trungnam,LORA,7,125000,9.30,-71.00,922600000,1,8,16.112205,108.128985,0.0,3.85,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072246,"2022-07-06 05:34:33.395+00",endnode2,watermeasurement,trungnam,LORA,7,125000,9.50,-86.00,922000000,1,11,16.110634,108.129654,3.2,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072354,"2022-07-06 05:35:00.887+00",endnode2,watermeasurement,trungnam,LORA,7,125000,10.30,-88.00,922400000,1,15,16.109413,108.130209,10.9,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072367,"2022-07-06 05:35:07.056+00",endnode2,watermeasurement,trungnam,LORA,7,125000,9.80,-77.00,922600000,1,16,16.109158,108.130400,10.9,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072368,"2022-07-06 05:35:07.056+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-2.00,-102.00,922600000,1,16,16.109158,108.130400,10.9,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072510,"2022-07-06 05:35:39.541+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.80,-104.00,922200000,1,2,16.106361,108.132221,8.3,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072534,"2022-07-06 05:35:45.712+00",endnode2,watermeasurement,trungnam,LORA,7,125000,8.30,-104.00,922400000,1,3,16.105761,108.132536,8.6,3.41,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072546,"2022-07-06 05:35:52.821+00",endnode2,watermeasurement,trungnam,LORA,7,125000,7.80,-101.00,922600000,1,4,16.105018,108.132899,9.0,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072766,"2022-07-06 05:36:48.733+00",endnode2,watermeasurement,trungnam,LORA,7,125000,1.00,-112.00,922600000,1,12,16.099653,108.135586,8.1,6.91,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531072891,"2022-07-06 05:37:28.57+00",endnode2,watermeasurement,trungnam,LORA,7,125000,-1.50,-114.00,922200000,1,18,16.099195,108.135826,9.2,14.72,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531074194,"2022-07-06 05:42:41.807+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-8.50,-102.00,922600000,1,12,16.070144,108.151217,17.3,12.91,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531076014,"2022-07-06 05:51:39.225+00",endnode2,watermeasurement,7276ff002e06029f,LORA,7,125000,-6.50,-101.00,923200000,1,8,16.061455,108.178339,-4.6,5.25,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531077487,"2022-07-06 05:59:04.431+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-8.20,-104.00,922000000,1,7,16.028388,108.189995,0.3,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531078168,"2022-07-06 06:01:51.251+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-4.00,-103.00,922200000,1,2,16.020409,108.195472,8.8,3.00,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531079189,"2022-07-06 06:06:41.766+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-3.50,-101.00,922200000,1,10,16.031374,108.208809,-0.8,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531079242,"2022-07-06 06:06:55.923+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-4.50,-117.00,922600000,1,12,16.032581,108.209018,2.1,5.54,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531079394,"2022-07-06 06:07:38.563+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-1.80,-116.00,922200000,1,18,16.034552,108.209486,3.5,9.90,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531079994,"2022-07-06 06:10:36.725+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-5.30,-117.00,922600000,1,11,16.043688,108.209983,-3.5,30.11,,,network,"Android10 App34:2021.12.17",DUTtest04072022
531079995,"2022-07-06 06:10:36.725+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,-7.20,-104.00,922600000,1,11,16.043688,108.209983,-3.5,30.11,,,network,"Android10 App34:2021.12.17",DUTtest04072022
531080154,"2022-07-06 06:11:30.771+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-4.00,-117.00,922600000,1,19,16.045160,108.209957,-10.6,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531080564,"2022-07-06 06:13:17.395+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-6.80,-120.00,922400000,1,34,16.053003,108.208933,1.5,4.65,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531080651,"2022-07-06 06:13:42.838+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-8.30,-124.00,922200000,1,0,16.055294,108.208484,1.4,5.71,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531080994,"2022-07-06 06:15:34.844+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-2.30,-116.00,922400000,1,11,16.058597,108.206122,5.3,4.90,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531082058,"2022-07-06 06:20:51.512+00",endnode2,watermeasurement,danangdrt,LORA,7,125000,-6.80,-120.00,922600000,1,4,16.067140,108.213722,20.9,9.29,,,gps,"Android10 App34:2021.12.17",DUTtest04072022
531082112,"2022-07-06 06:21:12.926+00",endnode2,watermeasurement,7276ff002e0507da,LORA,7,125000,1.80,-99.00,922000000,1,7,16.067369,108.214766,30.4,4.70,,,gps,"Android10 App34:2021.12.17",DUTtest04072022

Number of rows dumped: 760
